1,0.382022471910112,0.383561643835616,0.172413793103448,0.241954359274429,0.248516809492419,0.228723404255319,0.254859611231102,0.44
1,0.146067415730337,0.10958904109589,0.137931034482759,0.0731421884142773,0.0837178642056691,0.0890957446808511,0.08207343412527,0.12
2,0.550561797752809,0.534246575342466,0.448275862068966,0.337331772966647,0.290705339485827,0.336436170212766,0.384449244060475,0.2
1,0.348314606741573,0.383561643835616,0.379310344827586,0.243124634289058,0.236651285431773,0.263297872340426,0.265658747300216,0.24
3,0.101123595505618,0.0821917808219178,0.0689655172413793,0.0611468695143359,0.0705339485827291,0.0651595744680851,0.0496760259179266,0.12
3,0.314606741573034,0.205479452054794,0.172413793103448,0.146869514335869,0.13843111404087,0.166223404255319,0.190064794816415,0.16
2,0.550561797752809,0.520547945205479,0.551724137931034,0.396138092451726,0.264996704021094,0.336436170212766,0.643628509719223,0.64
2,0.584269662921348,0.547945205479452,0.379310344827586,0.390579286132241,0.340145023071852,0.357712765957447,0.49244060475162,0.48
1,0.426966292134831,0.397260273972603,0.379310344827586,0.239321240491515,0.237969676994067,0.259308510638298,0.287257019438445,0.2
2,0.595505617977528,0.589041095890411,0.551724137931034,0.46459918080749,0.367172050098879,0.361702127659574,0.622030237580994,0.6
2,0.539325842696629,0.424657534246575,0.482758620689655,0.296079578700995,0.208305866842452,0.352393617021277,0.384449244060475,0.4
1,0.325842696629214,0.342465753424657,0.275862068965517,0.178759508484494,0.173368490441661,0.175531914893617,0.222462203023758,0.24
1,0.460674157303371,0.424657534246575,0.448275862068966,0.25804564072557,0.239288068556361,0.212765957446809,0.341252699784017,0.28
2,0.561797752808989,0.493150684931507,0.517241379310345,0.341720304271504,0.311799604482531,0.414893617021277,0.373650107991361,0.24
2,0.415730337078652,0.356164383561644,0.206896551724138,0.219426565242832,0.173368490441661,0.174202127659574,0.330453563714903,0.24
1,0.48314606741573,0.479452054794521,0.413793103448276,0.330017554125219,0.292682926829268,0.313829787234043,0.449244060475162,0.32
3,0.157303370786517,0.150684931506849,0.103448275862069,0.111176126389702,0.0777851021753461,0.0651595744680851,0.1792656587473,0.12
2,0.348314606741573,0.315068493150685,0.206896551724138,0.205090696313634,0.200395517468688,0.191489361702128,0.211663066954644,0.24
1,0.179775280898876,0.191780821917808,0.0689655172413793,0.0906963136337039,0.0804218852999341,0.074468085106383,0.146868250539957,0.12
1,0.370786516853933,0.26027397260274,0.206896551724138,0.164131070801638,0.177323665128543,0.159574468085106,0.1792656587473,0.2
1,0.157303370786517,0.150684931506849,0.172413793103448,0.0848449385605617,0.0784442979564931,0.125,0.0928725701943845,0.28
3,0.213483146067416,0.136986301369863,0.206896551724138,0.0731421884142773,0.0580092287409361,0.0904255319148936,0.114470842332613,0.24
2,0.629213483146067,0.589041095890411,0.586206896551724,0.49093036863663,0.516150296638102,0.529255319148936,0.514038876889849,0.32
2,0.595505617977528,0.520547945205479,0.448275862068966,0.387946167349327,0.371786420566908,0.518617021276596,0.362850971922246,0.2
2,0.741573033707865,0.698630136986301,0.655172413793104,0.620830895260386,0.628872775214239,0.76063829787234,0.58963282937365,0.24
2,0.617977528089888,0.589041095890411,0.482758620689655,0.484493856056173,0.456822676334872,0.460106382978723,0.578833693304536,0.28
2,0.662921348314607,0.616438356164384,0.793103448275862,0.523698069046226,0.4726433750824,0.683510638297872,0.546436285097192,0.28
1,0.685393258426966,0.602739726027397,0.482758620689655,0.485956699824459,0.42188529993408,0.582446808510638,0.535637149028078,0.32
1,0.719101123595506,0.684931506849315,0.758620689655172,0.489174956114687,0.471984179301253,0.542553191489362,0.568034557235421,0.44
1,0.651685393258427,0.547945205479452,0.482758620689655,0.446459918080749,0.470665787738959,0.563829787234043,0.362850971922246,0.28
1,0.662921348314607,0.671232876712329,0.655172413793104,0.524868344060854,0.471324983520106,0.603723404255319,0.643628509719223,0.24
2,0.887640449438202,0.917808219178082,0.655172413793104,0.900234055002926,0.750823994726434,0.706117021276596,0.924406047516199,0.44
1,0.853932584269663,0.821917808219178,0.655172413793104,0.724107665301346,0.679630850362558,0.910904255319149,0.68682505399568,0.56
1,0.404494382022472,0.356164383561644,0.241379310344828,0.221767115272089,0.251812788398154,0.289893617021277,0.200863930885529,0.16
2,0.573033707865169,0.684931506849315,0.586206896551724,0.653306026916325,0.651944627554384,0.777925531914894,0.665226781857452,0.48
2,0.370786516853933,0.356164383561644,0.241379310344828,0.2469280280866,0.264996704021094,0.269946808510638,0.244060475161987,0.16
2,0.651685393258427,0.602739726027397,0.448275862068966,0.457870099473376,0.454845088991431,0.501329787234043,0.49244060475162,0.28
1,0.157303370786517,0.178082191780822,0.137931034482759,0.132826214160328,0.129202373104812,0.188829787234043,0.125269978401728,0.2
2,0.370786516853933,0.301369863013699,0.241379310344828,0.189877121123464,0.198417930125247,0.202127659574468,0.1792656587473,0.2
2,0.595505617977528,0.547945205479452,0.448275862068966,0.439438267992978,0.429795649307844,0.481382978723404,0.514038876889849,0.4
3,0.235955056179775,0.191780821917808,0.172413793103448,0.0599765944997074,0.0678971654581411,0.0797872340425532,0.0928725701943845,0.12
1,0.415730337078652,0.397260273972603,0.344827586206897,0.280280866003511,0.338826631509558,0.563829787234043,0.233261339092873,0.2
2,0.393258426966292,0.410958904109589,0.344827586206897,0.210649502633119,0.186552406064601,0.252659574468085,0.254859611231102,0.12
3,0.0898876404494383,0.0547945205479452,0,0.0354008191925102,0.0520764667106131,0.0279255319148936,0.0280777537796976,0.08
2,0.539325842696629,0.547945205479452,0.620689655172414,0.430076067875951,0.419907712590639,0.527925531914894,0.460043196544277,0.2
