0.360655737704918,0.742857142857143,0,0.210526315789474,0.303571428571429,0.25,0.301075268817204,0.712727272727271,0.872340425531915,0.317073170731707,0.205882352941177,0.4
0.426229508196721,1,0,0.578947368421053,0.696428571428571,0.6875,0.655913978494624,0.530909090909091,0.212765957446809,0.609756097560976,0.323529411764706,0.4
0.426229508196721,0.828571428571429,0.0588235294117647,0.421052631578947,0.589285714285714,0.375,0.516129032258065,0.567272727272723,0.340425531914893,0.536585365853659,0.323529411764706,0.4
0.983606557377049,0.142857142857143,0.823529411764706,0.210526315789474,0.285714285714286,0.4375,0.580645161290323,0.749090909090903,0.127659574468085,0.365853658536585,0.323529411764706,0.6
0.360655737704918,0.742857142857143,0,0.210526315789474,0.303571428571429,0.25,0.301075268817204,0.712727272727271,0.872340425531915,0.317073170731707,0.205882352941177,0.4
0.360655737704918,0.685714285714286,0,0.157894736842105,0.285714285714286,0.3125,0.365591397849462,0.712727272727271,0.872340425531915,0.317073170731707,0.205882352941177,0.4
0.442622950819672,0.6,0.0882352941176471,0.0526315789473685,0.178571428571429,0.375,0.56989247311828,0.458181818181807,0.425531914893617,0.0731707317073171,0.205882352941177,0.4
0.426229508196721,0.571428571428571,0.0294117647058824,0.263157894736842,0.25,0.1875,0.129032258064516,0.530909090909091,0.553191489361702,0.341463414634146,0.235294117647059,0.8
0.245901639344262,0.571428571428571,0.117647058823529,0.157894736842105,0.678571428571429,0.375,0.634408602150538,0.367272727272727,0.382978723404255,0.268292682926829,0.147058823529412,0.4
0.60655737704918,0.0571428571428572,0.705882352941176,0.157894736842105,0.321428571428571,0.8125,0.580645161290323,0.530909090909091,0.617021276595745,0.24390243902439,0.205882352941177,0.6
0.39344262295082,0.3,0.455882352941176,0.421052631578947,0.410714285714286,0.625,0.698924731182796,0.785454545454535,0.893617021276596,0.536585365853659,0.294117647058823,0.4
0.540983606557377,0.442857142857143,0.161764705882353,0.421052631578947,0.446428571428572,0.1875,0.655913978494624,0.530909090909091,0.148936170212766,0.24390243902439,0.205882352941177,0.4
0.278688524590164,0.314285714285714,0.205882352941176,0.473684210526316,0.464285714285714,0.5625,0.365591397849462,0.530909090909091,0.702127659574469,0.487804878048781,0.294117647058823,0.6
