0.301369863013699,6,0.178671629533918,1,0.8,3,9,4,1,1,0.428571428571429,1
0.287671232876712,1,0.565825726001519,4,0.533333333333333,2,7,4,1,1,0.428571428571429,1
0.493150684931507,1,0.619289596197128,3,0.4,1,7,3,5,1,0.428571428571429,1
0.150684931506849,1,0.909908824131195,1,0.8,1,6,1,5,2,0.428571428571429,11
0.273972602739726,1,0.759041209923119,11,0.866666666666667,1,5,1,1,2,0.428571428571429,1
0.479452054794521,2,0.548997569951483,4,0.533333333333333,1,5,3,1,1,0.785714285714286,1
0.342465753424658,1,0.408315418615797,1,0.8,1,5,3,1,1,0.428571428571429,1
0.178082191780822,6,0.357438555088107,1,0.8,1,6,3,2,1,0.428571428571429,41
0.232876712328767,1,0.649464800733219,9,0.2,1,11,3,3,1,0.785714285714286,19
0.10958904109589,2,0.456823895757365,4,0.533333333333333,3,10,2,1,1,0.0714285714285714,1
0.205479452054795,1,0.485042729053795,4,0.533333333333333,3,8,6,1,1,0.428571428571429,1
0.356164383561644,2,0.780323053508715,11,0.866666666666667,2,5,6,1,2,0.785714285714286,1
0.246575342465753,4,0.176790934545648,8,0.266666666666667,1,10,3,5,1,0.428571428571429,1
0.356164383561644,1,0.289442041801319,3,0.4,1,11,3,1,1,0.428571428571429,1
0.575342465753425,1,0.266957786665845,4,0.533333333333333,2,1,6,1,2,0.428571428571429,1
0.534246575342466,5,0.569203129072854,1,0.8,1,1,3,1,1,0.428571428571429,1
0.0273972602739726,1,0.433106398006631,4,0.533333333333333,3,2,2,1,1,0.428571428571429,1
0.438356164383562,1,0.503378804483397,4,0.533333333333333,1,2,3,1,1,0.428571428571429,1
0.0410958904109589,1,0.707001174383309,2,0.6,3,4,2,5,1,0.714285714285714,1
0.178082191780822,4,0.129440023767949,2,0.6,1,9,2,1,1,0.428571428571429,1
0.424657534246575,1,0.640829299602279,3,0.4,3,8,6,1,1,0.428571428571429,4
0.0547945205479452,1,0.514124832180905,2,0.6,3,8,2,1,1,0.428571428571429,1
0.424657534246575,2,0.705493255003742,6,0.733333333333333,1,6,3,1,1,0.428571428571429,1
0.493150684931507,2,0.209474666674141,1,0.8,1,6,3,1,1,0.428571428571429,1
0.438356164383562,1,0.226661584212252,4,0.533333333333333,4,9,6,1,2,0.428571428571429,1
0.10958904109589,1,0.774170854553048,4,0.533333333333333,3,7,4,1,1,0.0714285714285714,1
0.547945205479452,4,0.908468172530642,1,0.8,1,6,3,5,1,0.428571428571429,1
0.493150684931507,1,0.366026408208911,4,0.533333333333333,1,8,3,1,1,0.285714285714286,1
0.36986301369863,1,0.321161602430609,11,0.866666666666667,2,5,6,1,2,0.428571428571429,1
0.328767123287671,6,0.246183254246979,7,0.666666666666667,1,2,3,1,1,0.428571428571429,1
0.164383561643836,1,0.722279368691894,7,0.666666666666667,3,6,4,1,1,0.642857142857143,1
0.10958904109589,1,0.051869063268149,2,0.6,1,5,1,4,2,0.428571428571429,1
0.356164383561644,1,0.628460436736055,2,0.6,1,1,3,1,1,0.428571428571429,1
0.397260273972603,1,0.56868460660962,15,0.133333333333333,1,8,3,1,1,0.428571428571429,19
0.246575342465753,1,0.119352659739954,7,0.666666666666667,1,3,3,1,1,0.428571428571429,4
0.328767123287671,1,0.37446571165106,4,0.533333333333333,1,9,3,1,1,1,1
0.178082191780822,1,0.488748062547823,4,0.533333333333333,1,8,3,1,1,0.428571428571429,1
0.178082191780822,1,0.128164738790806,1,0.8,1,4,3,1,1,0.428571428571429,1
0.424657534246575,1,0.380822516767895,4,0.533333333333333,1,11,3,1,1,0.428571428571429,1
0.342465753424658,1,0.288306898030456,14,1,1,6,3,1,1,0.785714285714286,1
0.26027397260274,1,0.397350770636493,4,0.533333333333333,1,2,3,1,1,0.428571428571429,1
0.150684931506849,1,0.474815223819521,2,0.6,2,9,4,1,2,0.428571428571429,1
0.493150684931507,1,0.437456381049546,4,0.533333333333333,1,9,1,1,2,0.428571428571429,1
0.191780821917808,1,0.830210520120073,1,0.8,4,4,2,5,2,0.428571428571429,1
0.0821917808219178,1,0.554704119871182,2,0.6,3,8,4,1,1,0.428571428571429,1
0.136986301369863,1,0.560990854384878,4,0.533333333333333,3,3,2,1,1,0.428571428571429,19
0.315068493150685,1,0.0516980909964881,6,0.733333333333333,1,9,3,1,1,0.428571428571429,1
0.191780821917808,5,0.314359148277805,9,0.2,1,10,3,1,1,0.428571428571429,1
0.479452054794521,1,0.736430827701993,1,0.8,1,3,3,1,1,0.428571428571429,11
0.397260273972603,1,0.106084090329416,4,0.533333333333333,1,3,1,1,2,0.428571428571429,1
0.575342465753425,1,0.409683196789085,4,0.533333333333333,1,4,3,1,1,1,1
0.36986301369863,1,0.924433058749996,4,0.533333333333333,2,2,4,1,2,0.428571428571429,1
0.493150684931507,1,0.931894176572314,4,0.533333333333333,2,4,2,1,2,0.0714285714285714,1
0.438356164383562,5,0.71322064111799,4,0.533333333333333,1,13,3,1,1,0.428571428571429,1
0.178082191780822,1,0.113696560654515,8,0.266666666666667,3,4,4,1,1,0.428571428571429,1
